player_id,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,drop_percentage,dropped_passes,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,first_downs_receiving,first_downs_rushing,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_broken_tackles,receiving_touchdowns,receiving_yards,receiving_yards_after_catch,receiving_yards_after_catch_per_reception,receiving_yards_before_catch,receiving_yards_before_catch_per_reception,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_broken_tackle,receptions_per_game,rush_attempts,rush_attempts_per_broken_tackle,rush_attempts_per_game,rush_broken_tackles,rush_touchdowns,rush_yards,rush_yards_after_contact,rush_yards_after_contact_per_attempt,rush_yards_before_contact,rush_yards_before_contact_per_attempt,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,year,id
NixoKe00,,,,,21,1,5,,1997-06-22,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,15.0,1.0,5-10,,,,,,0,21,3,,,,,18,,,,,,Keisean Nixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,9,LVR,,,,,,,,,,200,,,,,,7.0,,,,0.0,,2020,NixoKe00 2020
OnwuJa00,,,,,,0,,,1994-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6-1,,,,,,,,,,,,,,,,,,,James Onwualu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,LVR,,,,,,,,,,235,,,,,,,,,,,,2020,OnwuJa00 2020
ParkBr01,,,,,,3,,,1995-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,6-8,,,,,,,,,,,,,,,,,,,Brandon Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,LVR,,,,,,,,,,320,,,,,,,,,,,,2020,ParkBr01 2020
PeteNa00,,1.29,5.0,,,0,,5,1994-05-04,,,3,,,,30.4,,,,,,,,,,,,,,0,,,,,1.0,0.0,6-2,0.0,,,,0,,,,,,,,,12,,,,9,Nathan Peterman,,1.29,,,60.0,0.0,0,25,5.0,,,,,,,72.9,,,,,,,,,,,,,1,,1.0,,0,9,,,,,9.0,9.0,0,,,,,2020,,LVR,,,,2,,,1,,,225,9,16,,8.3,25.0,,,,9.0,,,2020,PeteNa00 2020
RenfHu00,,,,,921,6,0.0,,1995-12-21,,72.7,,,,,,,,,,,,,,,,,,,2,0,0,0,,16.0,6.0,5-10,,,,,,,,,,,,,,,,32,53,,Hunter Renfrow,,,,,,,,,,wr,0,265,23,,,,,2,656,,,,,41.0,11.7,56,,3.5,,,,,,,,,,,,,2,,,0.0,,2020,1.0,LVR,,,77,,,,56,,,185,656,,,,,,,11.5,11.7,0,,2020,RenfHu00 2020
RichJa01,,,,,501,2,,,1993-10-15,,82.6,,,,,,,,,,,,,,,,,,,1,0,0,0,,13.0,0.0,5-8,,,,,,0.0,240.0,10.0,,,,,44.0,,,,19,20,Jalen Richard,,,,,,,,,,,,,,,,,,0,138,,,,,10.6,7.3,19,,1.5,22,,1.7,,1,123,,,,,5.6,9.5,1,,,0.0,,2020,,LVR,,,23,,,,41,,,205,261,,,,,24.0,,,6.4,0,,2020,RichJa01 2020
RiddTh00,,,,,,0,,,1991-05-04,,83.3,,,,,,,,,,,,,,,,,,,0,,,,,4.0,0.0,5-9,,,,,,,,,,,,,,,,,15,11,Theo Riddick,,,,,,,,,,,,,,,,,,0,43,,,,,10.8,8.6,5,,1.3,6,,1.5,,0,14,,,,,2.3,3.5,0,,,,,2020,,LVR,,,6,,,,11,,,201,57,,,,,,,,5.2,,,2020,RiddTh00 2020
RobeAm00,,,,,,0,1,,1998-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,5-8,,,,,,,,,,,,,,,,,,,Amik Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,3,LVR,,,,,,,,,,187,,,,,,,,,,,,2020,RobeAm00 2020
RossDa02,,,,,,0,4,,1993-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Daniel Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,4,2TM,,,,,,,,,,305,,,,,,,,,,,,2020,RossDa02 2020
RuggHe00,,,,,642,4,,,1999-01-24,,60.5,,,,,,,,,,,,,,,,,,,2,0,1,0,,13.0,12.0,5-11,,,,,,0,141,7,,,,,32,,,,72,12,Henry Ruggs III,,,,,,,,,,WR,,,,,,,,2,452,,,,,34.8,17.4,26,,2.0,9,,0.7,,0,49,,,,,5.4,3.8,2,,,0.0,,2020,,LVR,,,43,,,,35,,,188,501,,,,,20.1,,,14.3,0,,2020,RuggHe00 2020
SiegTr00,,,,,,1,,,1995-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Trent Sieg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,LVR,,,,,,,,,,240,,,,,,,,,,,,2020,SiegTr00 2020
SiegTr00,,,,,,1,,,1995-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Trent Sieg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,LVR,,,,,,,,,,240,,,,,,,,,,,,2020,SiegTr00 2020
SmitCh03,,,,,,1,1,,1992-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Chris Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,4,LVR,,,,,,,,,,266,,,,,,,,,,,,2020,SmitCh03 2020
VickKe00,,,,,,2,5,,1995-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,6-3,,,,,,,,,,,,,,,,,,,Kendal Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2020,5,LVR,,,,,,,,,,295,,,,,,,,,,,,2020,VickKe00 2020
WallDa01,,,,,,11,,,1992-09-13,,73.8,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,16.0,15.0,6-6,,,,,,,,,,,,,,,,,38,,Darren Waller,,,,,,,,,,TE,,,,,,,,9,1196,,,,,74.8,11.2,107,,6.7,,,,,,,,,,,,,9,,,0.0,,2020,,LVR,,,145,,,,107,,,255,1196,,,,,,,,11.2,0.0,,2020,WallDa01 2020
WhitJa04,,,,,,0,1,,1997-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Javin White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,3,LVR,,,,,,,,,,205,,,,,,,,,,,,2020,WhitJa04 2020
WilbKy00,,,,,,1,5,,1989-04-26,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,0.0,6-4,,,,,,,,,,,,,,,,,,,Kyle Wilber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,7,LVR,,,,,,,,,,240,,,,,,,,,,0.0,,2020,WilbKy00 2020
WittJa00,,,,,,1.0,,,1982-05-06,,76.5,,,,,,,,,,,,,,,,,,,0.0,,,,,16.0,7.0,6-6,,,,,,,,,,,,,,,,,15.0,,Jason Witten,,,,,,,,,,TE,,,,,,,,2.0,69.0,,,,,4.3,5.3,13.0,,0.8,,,,,,,,,,,,,2.0,,,,,2020,,LVR,,,17.0,,,,13.0,,,263,69.0,,,,,,,,5.3,,,2020,WittJa00 2020
WittJa00,,,,,,1.0,,,1982-05-06,,76.5,,,,,,,,,,,,,,,,,,,0.0,,,,,16.0,7.0,6-6,,,,,,,,,,,,,,,,,15.0,,Jason Witten,,,,,,,,,,TE,,,,,,,,2.0,69.0,,,,,4.3,5.3,13.0,,0.8,,,,,,,,,,,,,2.0,,,,,2020,,LVR,,,17.0,,,,13.0,,,263,69.0,,,,,,,,5.3,,,2020,WittJa00 2020
AbduAm00,,,,,452.0,1,0.0,,1993-06-13,,88.9,,,,,,,,,,,,,,,,,,,0,,,,,16.0,0.0,5-9,,,,,,0.0,352.0,15.0,,,,,33.0,,,,22,13,Ameer Abdullah,,,,,,,,,,,,,,,,,,2,58,,,,,3.6,7.3,8,,0.5,8,,0.5,,0,42,,,,,5.3,2.6,2,,,0.0,,2020,2.0,MIN,,,9,,,,16,,,203,100,,,,,23.5,,,6.3,,,2020,AbduAm00 2020
AndeAb00,,,,,,0,,,1996-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Abdullah Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,MIN,,,,,,,,,,297,,,,,,,,,,,,2020,AndeAb00 2020
BailDa00,,,,,,1,,,1988-01-26,,,,,,,,86.0,43,37,68.2,22,15,5,2,,,,7,4,,,,,,16.0,0.0,6-0,,,,,,,,,,,53,,,,,,,,Dan Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,MIN,4,3,,,,,,6,6,190,,,,,,,,,,,,2020,BailDa00 2020
BailDa00,,,,,,1,,,1988-01-26,,,,,,,,86.0,43,37,68.2,22,15,5,2,,,,7,4,,,,,,16.0,0.0,6-0,,,,,,,,,,,53,,,,,,,,Dan Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,MIN,4,3,,,,,,6,6,190,,,,,,,,,,,,2020,BailDa00 2020
BarrAn00,,,,,,1,0,,1992-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,6-5,,,,,,,,,,,,,,,,,,,Anthony Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,MIN,,,,,,,,,,255,,,,,,,,,,,,2020,BarrAn00 2020
BeebCh00,,,,,262.0,2,0.0,,1994-06-01,,66.7,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,14.0,0.0,5-10,,,,,,0.0,19.0,1.0,,,,,19.0,,,13.0,40,,Chad Beebe,,,,,,,,,,,0.0,42.0,9.0,,,,,2,201,,,,,14.4,10.1,20,,1.4,,,,,,,,,,,,,2,,,0.0,,2020,2.0,MIN,,,30,,,,20,,,183,201,,,,,19.0,,4.7,10.1,0.0,,2020,BeebCh00 2020
BoonMi00,,,,,86.0,0,1.0,,1995-07-30,,100.0,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,,16.0,0.0,5-10,,,,,,0.0,17.0,1.0,,,,,17.0,,,,6,19,Mike Boone,,,,,,,,,,,,,,,,,,0,10,,,,,0.6,5.0,2,,0.1,11,,0.7,,1,59,,,,,5.4,3.7,1,,,0.0,,2020,4.0,MIN,,,2,,,,13,,,206,69,,,,,17.0,,,5.3,0.0,,2020,BoonMi00 2020
BoydKr00,,,,,,2,10,,1996-09-12,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,10.0,5.0,5-11,,,0,0,,,,,,,,0,,,,,,,Kris Boyd,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,24,MIN,,,,,,,,,,201,,,,,,,,,,0,0,2020,BoydKr00 2020
BradGa00,,,,,,8,,,1995-06-20,,0.0,,,,,,,,,,,,,,,,,,,1,0,2,-12,,16.0,16.0,6-3,,,,,,,,,,,,,,,,,0,,Garrett Bradbury,,,,,,,,,,C,,,,,,,,0,0,,,,,0.0,,0,,0.0,,,,,,,,,,,,,0,,,0.0,,2020,,MIN,,,0,,,,0,,,305,0,,,,,,,,,-12,,2020,BradGa00 2020
BraiJo00,,,,,,1,0,,1995-10-09,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,5.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Jordan Brailford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2,MIN,,,,,,,,,,252,,,,,,,,,,0,,2020,BraiJo00 2020
ChisDa00,,,,,,0,0,,1997-02-25,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,14.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Dan Chisena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,MIN,,,,,,,,,,202,,,,,,,,,,0,,2020,ChisDa00 2020
ChisDa00,,,,,,0,0,,1997-02-25,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,14.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Dan Chisena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,MIN,,,,,,,,,,202,,,,,,,,,,0,,2020,ChisDa00 2020
ColqBr00,,,,,,1,,,1985-03-20,2,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-3,,,,,,,,,,,,,,,59,,,,Britton Colquitt,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,MIN,,,,,2435,,,,,210,,,,,,,45.1,,,,,2020,ColqBr00 2020
ConkTy00,,,,,,2,0.0,,1995-07-30,,73.1,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16.0,2.0,6-3,,,,,,,,,,,,,,,,,30,,Tyler Conklin,,,,,,,,,,,,,,,,,,1,194,,,,,12.1,10.2,19,,1.2,,,,,,,,,,,,,1,,,0.0,,2020,2.0,MIN,,,26,,,,19,,,254,194,,,,,,,,10.2,0.0,,2020,ConkTy00 2020
ConnRy00,,,,,,1,0,,1995-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,6-2,,,,,,,,,,,,,,,,,,,Ryan Connelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,MIN,,,,,,,,,,242,,,,,,,,,,,,2020,ConnRy00 2020
CookDa01,,,,,,14,,,1995-08-10,,81.5,,,,,,,,,,,,,,,,,,,5,0,1,0,,14.0,14.0,5-10,,,,,,,,,,,,,,,,,50,70,Dalvin Cook,,,,,,,,,,RB,,,,,,,,1,361,,,,,25.8,8.2,44,,3.1,312,,22.3,,16,1557,,,,,5.0,111.2,17,,,0.0,,2020,,MIN,,,54,,,,356,,,210,1918,,,,,,,,5.4,0,,2020,CookDa01 2020
CousKi00,115.0,7.43,8.5,117.0,,14,,516,1988-08-19,,,349,114.0,,,63.2,,,,,,,,,,,1.0,,,9,0,1,-1,3.0,16.0,16.0,6-3,2.5,95.0,,,13,,,,,,,,,71,,,,16,Kirk Cousins,116.0,7.22,117.0,,67.6,6.8,35,4265,8.3,QB,,,,,7-9-0,105.0,,,,,,,,,,,,,32,,2.0,,1,156,,,,,4.9,9.8,1,,94.0,0.0,,2020,,MIN,,,,39,,121.0,32,,,202,156,256,120.0,12.2,266.6,,,,4.9,-1,,2020,CousKi00 2020
CuttAu00,,,,,,0,0.0,,1996-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Austin Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1.0,MIN,,,,,,,,,,245,,,,,,,,,,,,2020,CuttAu00 2020
DantCa00,,,,,,4,10,,1998-09-03,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,11.0,10.0,6-2,,,2,0,,,,,,,,0,,,,,,,Cameron Dantzler,,,,4,,,,,,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,36,MIN,,,,,,,,,,188,,,,,,,,,,0,0,2020,DantCa00 2020
DaviTo01,,,,,,3,19,,1992-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,Todd Davis,,,,2.0,,,,,,lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,16,MIN,,,,,,,,,,230,,,,,,,,,,,0.0,2020,DaviTo01 2020
DePaAn00,,,,,,1,0.0,,1987-07-28,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,7.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Andrew DePaola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1.0,MIN,,,,,,,,,,220,,,,,,,,,,0.0,,2020,DePaAn00 2020
DillBr00,,,,,,0,,,1997-04-30,,100.0,,,,,,,,,,,,,,,,,,,0,,,,,3.0,0.0,6-5,,,,,,,,,,,,,,,,,6,,Brandon Dillon,,,,,,,,,,,,,,,,,,0,6,,,,,2.0,6.0,1,,0.3,,,,,,,,,,,,,0,,,,,2020,,MIN,,,1,,,,1,,,250,6,,,,,,,,6.0,,,2020,DillBr00 2020
DoziDa00,,,,,,8,,,1991-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6-4,,,,,,,,,,,,,,,,,,,Dakota Dozier,,,,,,,,,,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,MIN,,,,,,,,,,312,,,,,,,,,,,,2020,DoziDa00 2020
DyexTr00,,,,,,2,15,,1996-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,5.0,6-3,,,0,0,,,,,,,,0,,,,,,,Troy Dye,,,,2,,,,,,LLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,13,MIN,,,,,,,,,,231,,,,,,,,,,,0,2020,DyexTr00 2020
ElflPa00,,,,,,3,,,1994-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,6-3,,,,,,,,,,,,,,,,,,,Pat Elflein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,2TM,,,,,,,,,,303,,,,,,,,,,,,2020,ElflPa00 2020
FielMa01,,,,,,0,0.0,,1996-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,5-10,,,,,,,,,,,,,,,,,,,Mark Fields II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2.0,2TM,,,,,,,,,,192,,,,,,,,,,,,2020,FielMa01 2020
GladJe00,,,,,,5,18,,1996-12-12,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,16.0,15.0,5-10,,,0,0,,,,,,,,0,,,,,,,Jeff Gladney,,,,3,,,,,,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,63,MIN,,,,,,,,,,191,,,,,,,,,,0,0,2020,GladJe00 2020
HamxC.00,,,,,146.0,1,1.0,,1993-07-22,,61.5,,,,,,,,,,,,,,,,,,,0,,,,,15.0,11.0,5-11,,,,,,0.0,31.0,2.0,,,,,20.0,,,,30,10,C.J. Ham,,,,,,,,,,FB,,,,,,,,1,97,,,,,6.5,12.1,8,,0.5,5,,0.3,,0,18,,,,,3.6,1.2,1,,,0.0,,2020,5.0,MIN,,,13,,,,13,,,235,115,,,,,15.5,,,8.8,,,2020,HamxC.00 2020
HandHa00,,,,,,1,3,,1998-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,5-11,,,1,0,,,,,,,,4,,,,,,,Harrison Hand,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,14,MIN,,,,,,,,,,197,,,,,,,,,,,4,2020,HandHa00 2020
HarrAn01,,,,,,5,46,,1991-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6-1,,,0,0,,,,,,,,0,,,,,,,Anthony Harris,,,,7,,,,,,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,58,MIN,,,,,,,,,,202,,,,,,,,,,,0,2020,HarrAn01 2020
HayeTa00,,,,,,0,1.0,,1997-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,5-9,,,,,,,,,,,,,,,,,,,Tae Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2.0,2TM,,,,,,,,,,188,,,,,,,,,,,,2020,HayeTa00 2020
HentHa00,,,,,,0,,,1996-08-19,,0.0,,,,,,,,,,,,,,,,,,,0,,,,,1.0,0.0,6-4,,,,,,,,,,,,,,,,,0,,Hale Hentges,,,,,,,,,,,,,,,,,,0,0,,,,,0.0,,0,,0.0,,,,,,,,,,,,,0,,,,,2020,,MIN,,,0,,,,0,,,245,0,,,,,,,,,,,2020,HentHa00 2020
HillHo00,,,,,,1,5,,1997-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6-2,,,0,0,,,,,,,,0,,,,,,,Holton Hill,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,19,MIN,,,,,,,,,,196,,,,,,,,,,,0,2020,HillHo00 2020
HillHo00,,,,,,1,5,,1997-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6-2,,,0,0,,,,,,,,0,,,,,,,Holton Hill,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,19,MIN,,,,,,,,,,196,,,,,,,,,,,0,2020,HillHo00 2020
HolmJa01,,,,,,4,20,,1996-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,6-5,,,0.0,0.0,,,,,,,,0.0,,,,,,,Jalyn Holmes,,,,2.0,,,,,,lde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,16,MIN,,,,,,,,,,283,,,,,,,,,,,0.0,2020,HolmJa01 2020
HughMi00,,,,,,1,4,,1997-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,5-10,,,0,0,,,,,,,,0,,,,,,,Mike Hughes,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,9,MIN,,,,,,,,,,189,,,,,,,,,,,0,2020,HughMi00 2020
IlokGe00,,,,,,0,1,,1990-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,6-4,,,,,,,,,,,,,,,,,,,George Iloka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,5,MIN,,,,,,,,,,225,,,,,,,,,,,,2020,IlokGe00 2020
JeffJu00,,,,,,12,,,1999-06-16,,70.4,,,,,,,,,,,,,,,,,,,1,,,,,16.0,14.0,6-1,,,,,,,,,,,,,,,,,71,2,Justin Jefferson,,,,,,,,,,WR,,,,,,,,7,1400,,,,,87.5,15.9,88,,5.5,1,,0.1,,0,2,,,,,2.0,0.1,7,,,,,2020,,MIN,,,125,,,,89,,,202,1402,,,,,,,,15.8,,,2020,JeffJu00 2020
JohnJa09,,,,,,6,22,,1994-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6-3,,,,,,,,,,,,,,,,,,,Jaleel Johnson,,,,,,,,,,RDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2020,22,MIN,,,,,,,,,,316,,,,,,,,,,,,2020,JohnJa09 2020
JohnOl00,,,,,,2,,,1997-03-17,,73.7,,,,,,,,,,,,,,,,,,,0,,,,,16.0,3.0,6-0,,,,,,,,,,,,,,,,,29,,Olabisi Johnson,,,,,,,,,,,,,,,,,,0,189,,,,,11.8,13.5,14,,0.9,,,,,,,,,,,,,0,,,,,2020,,MIN,,,19,,,,14,,,204,189,,,,,,,,13.5,,,2020,JohnOl00 2020
JohnOl00,,,,,,2,,,1997-03-17,,73.7,,,,,,,,,,,,,,,,,,,0,,,,,16.0,3.0,6-0,,,,,,,,,,,,,,,,,29,,Olabisi Johnson,,,,,,,,,,,,,,,,,,0,189,,,,,11.8,13.5,14,,0.9,,,,,,,,,,,,,0,,,,,2020,,MIN,,,19,,,,14,,,204,189,,,,,,,,13.5,,,2020,JohnOl00 2020
JoneCh06,,,,,,1,1.0,,1995-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,6-0,,,,,,,,,,,,,,,,,,,Chris Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,18.0,2TM,,,,,,,,,,200,,,,,,,,,,,,2020,JoneCh06 2020
KendEr00,,,,,,6,38,,1992-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,6-0,,,3,0,,,,,,,,0,,,,,,,Eric Kendricks,,,,6,,,,,,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,69,MIN,,,,,,,,,,232,,,,,,,,,,,0,2020,KendEr00 2020
LyncBl00,,,,,,1,4,,1997-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,6-3,,,0,0,,,,,,,,0,,,,,,,Blake Lynch,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,8,MIN,,,,,,,,,,225,,,,,,,,,,,0,2020,LyncBl00 2020
LyncJa00,,,,,,1,1,,1999-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6-4,,,,,,,,,,,,,,,,,,,James Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,2,MIN,,,,,,,,,,289,,,,,,,,,,,,2020,LyncJa00 2020
